Parcel PIN,Unit Type,GIS Loud ID,Permit Year Issued,Planning Subarea,Project Subdivision,Town,Election District,Housing Units,POINT_X_SP,POINT_Y_SP
231190954000,SFA,247049,6/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749125.9,7088533.142
231190954000,SFA,247051,6/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749114.35,7088540.51
231190954000,SFA,247053,6/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749104.1,7088547.01
231190954000,SFA,247055,6/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749093.85,7088552.642
231190954000,SFA,247057,6/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749082.73,7088559.142
231190954000,SFA,247059,6/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749072.91,7088563.905
231190954000,SFA,247061,6/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749063.53,7088567.801
231191308000,SFA,245748,2/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749138.4,7088086.258
231191509000,SFA,245750,2/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749158.31,7088091.111
231191709000,SFA,245565,2/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749173.93,7088094.574
231191809000,SFA,245567,2/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749189.55,7088098.037
231191895001,MFS,247010,2/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749086.37,7087780.253
231191895002,MFS,247012,2/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749085.18,7087793.084
231191895003,MFS,247014,2/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749084.42,7087804.622
231191895004,MFS,247016,2/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749082.84,7087820.442
231191895005,MFS,247018,2/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749081.02,7087836
231191895006,MFS,247020,2/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749078.04,7087850.741
231191895007,MFS,247022,2/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749077.17,7087863.253
231191895008,MFS,247024,2/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749074.95,7087877.495
231191895009,MFS,247045,2/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749070.04,7087902.57
231191895010,MFS,247043,2/1/16,LEESBG,CRESCENT PLACE CONDOMINIUM,LEESBG,LEESBG,1,11749072.95,7087886.967
231192010000,SFA,245569,2/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749205.17,7088101.5
231192210000,SFA,245571,2/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749220.79,7088104.962
231192310000,SFA,245573,2/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749236.41,7088108.425
231192511000,SFA,245575,2/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749254.64,7088112.466
231192691000,SFA,245730,8/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749266.04,7087912.924
231192786000,SFA,245724,8/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749277.44,7087861.503
231192787000,SFA,245726,8/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749273.97,7087877.123
231192789000,SFA,245728,8/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749270.51,7087892.744
231192811000,SFA,245577,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749283.28,7088118.816
231192880000,SFA,245633,8/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749283.81,7087806.672
231192883000,SFA,245720,8/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749284.13,7087830.167
231192884000,SFA,245722,8/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749280.9,7087845.882
231193012000,SFA,245579,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749301.51,7088122.856
231193112000,SFA,245581,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749317.13,7088126.319
231193312000,SFA,245583,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749332.75,7088129.782
231193513000,SFA,245585,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749350.32,7088133.677
231193613000,SFA,245587,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749367.9,7088137.573
231193814000,SFA,245589,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749383.52,7088141.036
231194014000,SFA,245697,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749403.21,7088145.394
231194521000,SFA,245605,7/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749457.44,7088218.703
231194614000,SFA,245699,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749467.98,7088143.821
231194722000,SFA,245704,7/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749477.12,7088223.097
231194814000,SFA,245701,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749487.63,7088148.259
231194922000,SFA,245706,7/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749492.73,7088226.584
231195000000,SFA,245611,9/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749501.35,7088000.356
231195015000,SFA,245703,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749505.19,7088152.181
231195123000,SFA,245708,7/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749510.3,7088230.506
231195200000,SFA,245613,9/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749521.02,7088004.756
231195215000,SFA,245713,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749522.76,7088156.104
231195223000,SFA,245710,7/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749527.87,7088234.429
231195300000,SFA,245615,9/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749536.64,7088008.243
231195416000,SFA,245715,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749540.33,7088160.026
231195423000,SFA,245607,7/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749543.48,7088237.915
231195501000,SFA,245617,9/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749552.26,7088011.729
231195516000,SFA,245717,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749557.9,7088163.949
231195601000,SFA,245619,9/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749567.87,7088015.216
231195624000,SFA,245609,7/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749565.03,7088242.854
231195716000,SFA,245599,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749575.46,7088167.871
231195801000,SFA,245591,9/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749583.49,7088018.702
231195902000,SFA,245593,9/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749599.1,7088022.189
231195917000,SFA,245601,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749593.03,7088171.793
231196102000,SFA,245595,9/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749614.72,7088025.676
231196117000,SFA,245603,5/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749614.66,7088176.607
231196302000,SFA,245597,9/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749630.33,7088029.162
231196503000,SFA,245752,9/1/16,LEESBG,CRESCENT PLACE SUBDIVISION,LEESBG,LEESBG,1,11749651.96,7088033.992
232363170000,SFD,237394,3/1/16,LEESBG,VALLEY VIEW ESTATES,LEESBG,LEESBG,1,11746315.14,7086701.951
232363874000,SFD,237393,2/1/16,LEESBG,VALLEY VIEW ESTATES,LEESBG,LEESBG,1,11746382.77,7086748.295
232468622000,SFD,249574,9/1/16,LEESBG,WAVERLEY HEIGHTS SUBDIVISION,LEESBG,LEESBG,1,11746861.56,7086945.643
233302511000,GQ,249270,9/1/16,LEESBG,OAKLAWN COMMERCIAL,LEESBG,CATOCT,68,11750230.25,7082121.843
235455851000,SFD,44634,5/1/16,LEESBG,GRENATA,,CATOCT,1,11745559.86,7075303.122
243157074000,SFD,250870,8/1/16,DULLES,GRANT AT WILLOWSFORD,,BLURDG,1,11745704.81,7040741.834
243254084000,SFD,250776,7/1/16,DULLES,GRANT AT WILLOWSFORD,,BLURDG,1,11745434.08,7040842.007
243254699000,SFD,246054,8/1/16,DULLES,GRANT AT WILLOWSFORD,,BLURDG,1,11745467.49,7040997.329
243255412000,SFD,246062,7/1/16,DULLES,GRANT AT WILLOWSFORD,,BLURDG,1,11745540.12,7041120.828
243257588000,SFD,246058,7/1/16,DULLES,GRANT AT WILLOWSFORD,,BLURDG,1,11745753.27,7040889.768
243258101000,SFD,246052,8/1/16,DULLES,GRANT AT WILLOWSFORD,,BLURDG,1,11745818.24,7041010.472
243271754000,SFD,233870,9/1/16,DULLES,WILLOWSFORD GRANT,,BLURDG,1,11747174.76,7041547.142
243271967000,SFD,233874,6/1/16,DULLES,WILLOWSFORD GRANT,,BLURDG,1,11747194.79,7041670.111
243369008000,SFD,233884,7/1/16,DULLES,WILLOWSFORD GRANT,,BLURDG,1,11746908.55,7042083.288
244205378000,SFD,216918,2/1/16,DULLES,THE GRANGE AT WILLOWSFORD,,BLURDG,1,11750555.24,7036808.857
245101370000,SFD,240289,3/1/16,DULLES,MEADOWS 2,,BLURDG,1,11750139.63,7032704.709
245103864000,SFD,240283,3/1/16,DULLES,MEADOWS 2,,BLURDG,1,11750385.71,7032646.152
245105861000,SFD,230062,2/1/16,DULLES,MEADOWS 2,,BLURDG,1,11750580.04,7032617.99
245155981000,SFD,247796,1/1/16,DULLES,LENAH WOODS,,BLURDG,1,11745591.07,7031811.501
245156289000,SFD,247736,9/1/16,DULLES,LENAH WOODS,,BLURDG,1,11745620.06,7031899.551
245156805000,SFD,247744,9/1/16,DULLES,LENAH WOODS,,BLURDG,1,11745682.59,7032058.692
245157113000,SFD,247750,3/1/16,DULLES,LENAH WOODS,,BLURDG,1,11745718.86,7032136.173
245158190000,SFD,247738,2/1/16,DULLES,LENAH WOODS,,BLURDG,1,11745814.94,7031902.55
245158597000,SFD,247742,1/1/16,DULLES,LENAH WOODS,,BLURDG,1,11745856.74,7031979.597
245159005000,SFD,247746,2/1/16,DULLES,LENAH WOODS,,BLURDG,1,11745904.16,7032051.007
245159512000,SFD,247748,3/1/16,DULLES,LENAH WOODS,,BLURDG,1,11745951.57,7032123.518
245160436000,SFD,247760,7/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746045.09,7032366.858
245160744000,SFD,249248,3/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746077.2,7032448.74
245164284000,SFD,242380,4/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746420.69,7031847.884
245164393000,SFD,242384,4/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746433.13,7031931.982
245197392000,SFD,245016,3/1/16,DULLES,MEADOWS 2,,BLURDG,1,11749732.76,7031924.133
245199529000,SFD,245030,2/1/16,DULLES,MEADOWS 2,,BLURDG,1,11749959.34,7032294.22
245199539000,SFD,245032,2/1/16,DULLES,MEADOWS 2,,BLURDG,1,11749953.87,7032394.07
245199619000,SFD,245026,3/1/16,DULLES,MEADOWS 2,,BLURDG,1,11749964.82,7032194.37
245199709000,SFD,245022,4/1/16,DULLES,MEADOWS 2,,BLURDG,1,11749970.3,7032094.52
245199799000,SFD,245018,5/1/16,DULLES,MEADOWS 2,,BLURDG,1,11749975.77,7031994.67
245199879000,SFD,245012,5/1/16,DULLES,MEADOWS 2,,BLURDG,1,11749987.71,7031795.115
245199889000,SFD,245014,5/1/16,DULLES,MEADOWS 2,,BLURDG,1,11749981.25,7031894.821
245201291000,SFD,249092,2/1/16,DULLES,MEADOWS 2,,BLURDG,1,11750122.84,7032911.533
245205682000,SFD,230070,5/1/16,DULLES,MEADOWS 2,,BLURDG,1,11750568.49,7032828.674
245299379000,SFD,240297,2/1/16,DULLES,MEADOWS 2,,BLURDG,1,11749931.96,7032793.469
245484214000,SFD,234842,5/1/16,DULLES,THE GRANGE AT WILLOWSFORD,,BLURDG,1,11748422.95,7035143.375
245490305000,SFD,234825,7/1/16,DULLES,THE GRANGE AT WILLOWSFORD,,BLURDG,1,11749034.83,7035053.588
246151145000,SFD,243676,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745116.35,7028454.966
246151255000,SFD,243680,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745128.23,7028552.244
246151464000,SFD,243684,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745140.1,7028649.522
246151574000,SFD,243688,4/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745152.04,7028746.599
246154611000,SFD,241553,5/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745465.82,7028113.604
246154829000,SFD,241490,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745481.12,7028296.237
246155262000,SFD,241510,2/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745525.03,7028627.601
246156435000,SFD,241482,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745642.73,7028352.534
246156541000,SFD,241477,5/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745651.7,7028417.922
246156648000,SFD,241500,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745660.67,7028483.309
246156654000,SFD,241484,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745669.65,7028548.696
246162245000,SFD,241542,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11746222.99,7028454.245
246162336000,SFD,241550,6/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11746230.47,7028363.614
246178174000,SFD,242278,4/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11747819.3,7028745.34
246181233000,SFD,228048,7/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11748122.78,7028333.041
246182026000,SFD,228050,4/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11748240.97,7028245.179
246184134000,SFD,228054,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11748431.61,7028363.605
246251070000,SFD,246906,8/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745102.93,7029706.995
246251614000,SFD,243702,9/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745165.75,7029145.019
246251684000,SFD,243692,4/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745163.35,7028843.161
246251693000,SFD,243696,4/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745169.84,7028939.934
246252153000,SFD,246892,8/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745215.42,7029535.669
246252572000,SFD,249096,2/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745252.26,7029720.65
246252855000,SFD,246898,8/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745288.12,7029553.082
246253559000,SFD,246900,7/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745353.01,7029591.638
246254064000,SFD,246902,8/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745406.33,7029646.821
246257502000,SFD,241540,1/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745759.91,7029020.917
246274612000,SFD,244309,2/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11747462.39,7029128.248
246275247000,SFD,244311,1/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11747526.02,7029478.62
246275726000,SFD,242294,6/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11747570.66,7029265.162
246276405000,SFD,244604,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11747621.72,7029062.132
246276445000,SFD,242306,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11747643.94,7029451.255
246277341000,SFD,242304,1/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11747734.59,7029416.024
246279031000,SFD,242298,6/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11747908.85,7029317.606
246280495000,SFD,242280,6/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11748046.81,7028954.973
246350493000,SFD,246870,8/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745049.11,7029936.624
246351195000,SFD,249126,7/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745119.66,7029952.123
246351311000,SFD,246888,2/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745132.63,7030119.193
246351994000,SFD,246872,5/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745191.39,7029945.441
246352979000,SFD,249098,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745293.77,7029794.571
246352987000,SFD,246918,5/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745296.35,7029870.01
246353094000,SFD,246922,8/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745302.54,7029941.735
246354578000,SFD,246914,9/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745459.17,7029788.655
246354685000,SFD,246916,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745463.1,7029859.903
246354692000,SFD,246920,5/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745469.05,7029928.645
246354700000,SFD,246924,3/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745471.48,7030000.996
246355026000,SFD,246930,5/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745508.71,7030268.993
246355711000,SFD,247444,7/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745572.56,7030117.622
246355828000,SFD,246932,5/1/16,DULLES,LENAH MILL LANDBAY 1,,BLURDG,1,11745583.26,7030281.142
246454934000,SFD,247722,8/1/16,DULLES,LENAH WOODS,,BLURDG,1,11745497.2,7031345.996
246457573000,SFD,247732,8/1/16,DULLES,LENAH WOODS,,BLURDG,1,11745759.93,7031738.134
246461133000,SFD,242402,3/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746114.77,7031332.236
246461214000,SFD,242394,5/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746127.98,7031140.913
246461762000,SFD,244818,2/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746175.24,7031625.889
246462116000,SFD,242398,1/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746214.81,7031161.237
246463019000,SFD,242400,5/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746304.96,7031190.871
246464202000,SFD,242360,2/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746423.34,7031029.213
246464370000,SFD,249576,4/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746431.81,7031706.942
246464538000,SFD,250464,5/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746458.24,7031385.38
246464552000,SFD,249544,4/1/16,DULLES,LENAH WOODS,,BLURDG,1,11746450.62,7031522.279
246485584000,SFD,223590,5/1/16,DULLES,THE MEADOWS,,BLURDG,1,11748554.26,7030849.424
246494953000,SFD,245034,2/1/16,DULLES,MEADOWS 2,,BLURDG,1,11749496.03,7031539.383
246497214000,SFD,230008,3/1/16,DULLES,MEADOWS 2,,BLURDG,1,11749724.12,7031142.794
246499768000,SFD,245010,1/1/16,DULLES,MEADOWS 2,,BLURDG,1,11749972.73,7031681.358
247100495000,SFD,228357,7/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11750043.92,7023955.099
247100516000,SFD,228349,6/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11750047.89,7024161.716
247101636000,SFD,228345,6/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11750168.97,7024363.927
247102964000,SFD,228327,4/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11750291.99,7024648.847
247104278000,SFD,236379,2/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750426.33,7023785.141
247104485000,SFD,236387,4/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750440.34,7023856.784
247104592000,SFD,236388,8/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750454.63,7023929.899
247104699000,SFD,236389,8/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750468.26,7023999.58
247104806000,SFD,236390,6/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750481.88,7024069.261
247104914000,SFD,250656,6/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750497.33,7024143.11
247106078000,SFD,236381,5/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750601.21,7023781.004
247106290000,SFD,236370,5/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750621.52,7023900.128
247106395000,SFD,236369,6/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750633.04,7023959.012
247106403000,SFD,249258,3/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750634.56,7024030.286
247106624000,SFD,236352,6/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750663.39,7024242.243
247107730000,SFD,236345,6/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750775.13,7024301.268
247108467000,SFD,236335,6/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750842.88,7024677.815
247108491000,SFD,236376,9/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750845.04,7023919.137
247109041000,SFD,236343,9/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750909.78,7024410.782
247109090000,SFD,236375,9/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750908.07,7023907.555
247109121000,SFD,236347,1/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750917.67,7024214.717
247109175000,SFD,236334,6/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750914.7,7024758.74
247109756000,SFD,236337,4/1/16,DULLES,STONE RIDGE LAND BAY 4,,DULLES,1,11750970.28,7024562.053
247195902000,SFD,228419,1/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749597.02,7024022.39
247195996000,SFD,228409,2/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749595.98,7023962.399
247197418000,SFD,247790,1/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749745.86,7024188.445
247197685000,SFD,228418,3/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749765.66,7023852.391
247198018000,SFD,228347,2/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749813,7024181.646
247198106000,SFD,228359,8/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749814.14,7024066.589
247198588000,SFD,228368,6/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749854.99,7023885.296
247198618000,SFD,228355,1/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749866.84,7024179.657
247198706000,SFD,228361,7/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749875.11,7024065.623
247199188000,SFD,228371,7/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749912.39,7023880.612
247199318000,SFD,228353,2/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749930.64,7024182.67
247199407000,SFD,228363,8/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749942.53,7024072.285
247199887000,SFD,228369,5/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749988.43,7023877.985
247199917000,SFD,228351,6/1/16,DULLES,STONE RIDGE LAND BAY 2,,DULLES,1,11749989.11,7024177.198
247350454000,SFD,243255,3/1/16,DULLES,GROVE AT WILLOWSFORD,,BLURDG,1,11745040.51,7026541.863
247350679000,SFD,240016,3/1/16,DULLES,GROVE AT WILLOWSFORD,,BLURDG,1,11745064.14,7025799.516
247351149000,SFD,243259,2/1/16,DULLES,GROVE AT WILLOWSFORD,,BLURDG,1,11745116.71,7026493.363
247351945000,SFD,243264,9/1/16,DULLES,GROVE AT WILLOWSFORD,,BLURDG,1,11745195.69,7026453.776
247352842000,SFD,243263,4/1/16,DULLES,GROVE AT WILLOWSFORD,,BLURDG,1,11745284.12,7026427.325
247353725000,SFD,243274,5/1/16,DULLES,GROVE AT WILLOWSFORD,,BLURDG,1,11745372.54,7026257.743
247353742000,SFD,243267,9/1/16,DULLES,GROVE AT WILLOWSFORD,,BLURDG,1,11745374.15,7026421.291
247353794000,SFD,243240,3/1/16,DULLES,GROVE AT WILLOWSFORD,,BLURDG,1,11745377.55,7025945.984
247354843000,SFD,250682,6/1/16,DULLES,GROVE AT WILLOWSFORD,,BLURDG,1,11745476.56,7026434.643
247356202000,SFD,243235,6/1/16,DULLES,GROVE AT WILLOWSFORD,,BLURDG,1,11745623.41,7026026.177
247356447000,SFD,243221,5/1/16,DULLES,GROVE AT WILLOWSFORD,,BLURDG,1,11745640.71,7026473.793
247404335000,SFD,248622,3/1/16,DULLES,MOON GLADE FARM,,DULLES,1,11750438.71,7027356.362
247405413000,SFD,248614,3/1/16,DULLES,MOON GLADE FARM,,DULLES,1,11750549.23,7027136.716
247405719000,SFD,248616,3/1/16,DULLES,MOON GLADE FARM,,DULLES,1,11750577.65,7027196.811
248200389000,SFA,239784,6/1/16,DULLES,CD SMITH,,DULLES,1,11750037.8,7020892.83
248200688000,SFA,239782,6/1/16,DULLES,CD SMITH,,DULLES,1,11750061.72,7020888.811
248200888000,SFA,239780,6/1/16,DULLES,CD SMITH,,DULLES,1,11750081.44,7020885.496
